ymd,value
2014-10-13,0.0758194444444444
2014-10-14,0.0739513888888889
2014-10-15,0.0737708333333333
2014-10-16,0.0732986111111111
2014-10-17,0.0736875
2014-10-18,0.0739027777777778
2014-10-19,0.0740416666666667
2014-10-20,0.0747291666666667
2014-10-21,0.0741944444444444
2014-10-22,0.0787569444444444
2014-10-23,0.0749513888888889
2014-10-24,0.0727430555555555
2014-10-25,0.0732916666666667
2014-10-26,0.0734722222222222
2014-10-27,0.0736736111111111
2014-10-28,0.0735416666666667
2014-10-29,0.0736736111111111
2014-10-30,0.0736597222222222
2014-10-31,0.0739027777777778
2014-11-01,0.075
2014-11-02,0.0731319444444444
2014-11-03,0.0739236111111111
2014-11-04,0.0737013888888889
2014-11-05,0.0737083333333333
2014-11-06,0.0737986111111111
2014-11-07,0.0734097222222222
2014-11-08,0.0737569444444444
2014-11-09,0.0739583333333333
2014-11-10,0.0732916666666667
2014-11-11,0.0739930555555555
2014-11-12,0.0750069444444444
2014-11-13,0.0732430555555555
2014-11-14,0.0731458333333333
2014-11-15,0.0736527777777778
2014-11-16,0.0734652777777778
2014-11-17,0.0737430555555555
2014-11-18,0.0738055555555556
2014-11-19,0.0736597222222222
2014-11-20,0.0740416666666667
2014-11-21,0.0737430555555555
2014-11-22,0.0735416666666667
2014-11-23,0.0740555555555556
2014-11-24,0.0740763888888889
2014-11-25,0.0788958333333333
2014-11-26,0.0819097222222222
2014-11-27,0.0718333333333333
2014-11-28,0.0725625
2014-11-29,0.0738194444444444
2014-11-30,0.0722430555555555
2014-12-01,0.0760833333333333
2014-12-02,0.0725972222222222
2014-12-03,0.0726666666666667
2014-12-04,0.0754930555555555
2014-12-05,0.0729305555555556
2014-12-06,0.0731805555555556
2014-12-07,0.0729861111111111
2014-12-08,0.073125
2014-12-09,0.0732013888888889
2014-12-10,0.0729166666666667
2014-12-11,0.0736319444444444
2014-12-12,0.0745833333333333
2014-12-13,0.0730138888888889
2014-12-14,0.0732152777777778
2014-12-15,0.0729166666666667
2014-12-16,0.0752916666666667
2014-12-17,0.0723333333333333
2014-12-18,0.0727777777777778
2014-12-19,0.0723819444444444
2014-12-20,0.0744097222222222
2014-12-21,0.0723333333333333
2014-12-22,0.0725416666666667
2014-12-23,0.0723888888888889
2014-12-24,0.0727972027972028
2014-12-25,0.0728263888888889
2014-12-26,0.0728055555555556
2014-12-27,0.0724027777777778
2014-12-28,0.0723819444444444
2014-12-29,0.0758055555555556
2014-12-30,0.0723680555555555
2014-12-31,0.0725277777777778
2015-01-01,0.0730416666666667
2015-01-02,0.0723541666666667
2015-01-03,0.0720763888888889
2015-01-04,0.0721458333333333
2015-01-05,0.0723333333333333
2015-01-06,0.0734583333333333
2015-01-07,0.0721944444444444
2015-01-08,0.0722430555555555
2015-01-09,0.0719583333333333
2015-01-10,0.0720694444444444
2015-01-11,0.0725972222222222
2015-01-12,0.0714236111111111
2015-01-13,0.0711875
2015-01-14,0.0711944444444444
2015-01-15,0.0729722222222222
2015-01-16,0.0709930555555556
2015-01-17,0.0714236111111111
2015-01-18,0.0710833333333333
2015-01-19,0.0715208333333333
2015-01-20,0.0717569444444444
2015-01-21,0.0725694444444444
2015-01-22,0.0732430555555555
2015-01-23,0.0736597222222222
2015-01-24,0.0710902777777778
2015-01-25,0.0713402777777778
2015-01-26,0.0716666666666667
2015-01-27,0.0780972222222222
2015-01-28,0.0812777777777778
2015-01-29,0.0710625
2015-01-30,0.0748888888888889
2015-01-31,0.0712291666666667
2015-02-01,0.0710095238095238
2015-02-02,0.0709791666666667
2015-02-03,0.0707708333333333
2015-02-04,0.0708888888888889
2015-02-05,0.072125
2015-02-06,0.0699375
2015-02-07,0.0708263888888889
2015-02-08,0.072625
2015-02-09,0.0714513888888889
2015-02-10,0.0710694444444444
2015-02-11,0.0710069444444444
2015-02-12,0.0714513888888889
2015-02-13,0.0720833333333333
2015-02-14,0.0716805555555556
2015-02-15,0.0719722222222222
2015-02-16,0.0716875
2015-02-17,0.0719444444444444
2015-02-18,0.0728472222222222
2015-02-19,0.0705
2015-02-20,0.0708333333333333
2015-02-21,0.0708541666666667
2015-02-22,0.0714930555555555
2015-02-23,0.075625
2015-02-24,0.0707847222222222
2015-02-25,0.0713611111111111
2015-02-26,0.0779236111111111
2015-02-27,0.0711666666666667
2015-02-28,0.0713888888888889
2015-03-01,0.0757847222222222
2015-03-02,0.071
2015-03-03,0.0712916666666667
2015-03-04,0.0732777777777778
2015-03-05,0.0714027777777778
2015-03-06,0.0712777777777778
2015-03-07,0.07225
2015-03-08,0.0726180555555556
2015-03-09,0.0743055555555556
2015-03-10,0.0727916666666667
2015-03-11,0.0712777777777778
2015-03-12,0.0715208333333333
2015-03-13,0.0714930555555555
2015-03-14,0.0717638888888889
2015-03-15,0.0717361111111111
2015-03-16,0.0717986111111111
2015-03-17,0.071625
2015-03-18,0.0720277777777778
2015-03-19,0.0747569444444444
2015-03-20,0.0703958333333333
2015-03-21,0.0712152777777778
2015-03-22,0.0716805555555556
2015-03-23,0.0726180555555555
2015-03-24,0.0714027777777778
2015-03-25,0.0716736111111111
2015-03-26,0.0718392857142857
2015-03-27,0.0725763888888889
2015-03-28,0.0727708333333333
2015-03-29,0.0727916666666667
2015-03-30,0.0727152777777778
2015-03-31,0.0726805555555556
2015-04-01,0.0744375
2015-04-02,0.0719097222222222
2015-04-03,0.0722916666666667
2015-04-04,0.0721736111111111
2015-04-05,0.0735902777777778
2015-04-06,0.0722847222222222
2015-04-07,0.0744444444444444
2015-04-08,0.074875
2015-04-09,0.0707777777777778
2015-04-10,0.0727083333333333
2015-04-11,0.0724513888888889
2015-04-12,0.0704305555555556
2015-04-13,0.0711319444444444
2015-04-14,0.0711458333333333
2015-04-15,0.0722847222222222
2015-04-16,0.0708263888888889
2015-04-17,0.0738333333333333
2015-04-18,0.0707361111111111
2015-04-19,0.0715416666666667
2015-04-20,0.0712361111111111
2015-04-21,0.0704027777777778
2015-04-22,0.0709861111111111
2015-04-23,0.0710138888888889
2015-04-24,0.0714930555555555
2015-04-25,0.0717361111111111
2015-04-26,0.0720902777777778
2015-04-27,0.0725277777777778
2015-04-28,0.0729930555555555
2015-04-29,0.0725416666666667
2015-04-30,0.0728194444444444
2015-05-01,0.0731041666666667
2015-05-02,0.0732152777777778
2015-05-03,0.0735555555555556
2015-05-04,0.0738194444444444
2015-05-05,0.0735694444444444
2015-05-06,0.0739097222222222
2015-05-07,0.0741527777777778
2015-05-08,0.0741388888888889
2015-05-09,0.0740902777777778
2015-05-10,0.0747222222222222
2015-05-11,0.0743680555555555
2015-05-12,0.0747847222222222
2015-05-13,0.0723472222222222
2015-05-14,0.072625
2015-05-15,0.0729930555555555
2015-05-16,0.0735763888888889
2015-05-17,0.0728333333333333
2015-05-18,0.0739513888888889
2015-05-19,0.0770972222222222
2015-05-20,0.0709652777777778
2015-05-21,0.0756875
2015-05-22,0.0711527777777778
2015-05-23,0.0718263888888889
2015-05-24,0.0717083333333333
2015-05-25,0.0718958333333333
2015-05-26,0.0722916666666667
2015-05-27,0.07275
2015-05-28,0.0727083333333333
2015-05-29,0.0724513888888889
2015-05-30,0.0713819444444444
2015-05-31,0.0725069444444444
2015-06-01,0.0728958333333333
2015-06-02,0.0733611111111111
2015-06-03,0.075375
2015-06-04,0.0716805555555556
2015-06-05,0.0735555555555556
2015-06-06,0.0719305555555556
2015-06-07,0.0703958333333333
2015-06-08,0.0708263888888889
2015-06-09,0.0724652777777778
2015-06-10,0.0706944444444444
2015-06-11,0.0710902777777778
2015-06-12,0.0721736111111111
2015-06-13,0.0710069444444444
2015-06-14,0.0717083333333333
2015-06-15,0.0722222222222222
2015-06-16,0.0719097222222222
2015-06-17,0.0717777777777778
2015-06-18,0.0708472222222222
2015-06-19,0.070625
2015-06-20,0.0697638888888889
2015-06-21,0.0706319444444444
2015-06-22,0.0702638888888889
2015-06-23,0.0728680555555556
2015-06-24,0.069625
2015-06-25,0.0700347222222222
2015-06-26,0.0711597222222222
2015-06-27,0.0702430555555556
2015-06-28,0.0695416666666667
2015-06-29,0.0696111111111111
2015-06-30,0.070125
2015-07-01,0.0754027777777778
2015-07-02,0.0692986111111111
2015-07-03,0.0738541666666667
2015-07-04,0.0699444444444444
2015-07-05,0.0698819444444444
2015-07-06,0.0717847222222222
2015-07-07,0.0683472222222222
2015-07-08,0.0696527777777778
2015-07-09,0.0682569444444445
2015-07-10,0.0692777777777778
2015-07-11,0.0699097222222222
2015-07-12,0.0703819444444444
2015-07-13,0.0705763888888889
2015-07-14,0.0708958333333333
2015-07-15,0.0714583333333333
2015-07-16,0.0699583333333333
2015-07-17,0.0689722222222222
2015-07-18,0.0698194444444444
2015-07-19,0.0706736111111111
2015-07-20,0.0697291666666667
2015-07-21,0.0699930555555556
2015-07-22,0.0703194444444444
2015-07-23,0.0710763888888889
2015-07-24,0.0748125
2015-07-25,0.0694236111111111
2015-07-26,0.0701944444444444
2015-07-27,0.0703611111111111
2015-07-28,0.0705763888888889
2015-07-29,0.0711111111111111
2015-07-30,0.0712847222222222
2015-07-31,0.0718888888888889
2015-08-01,0.0723194444444444
2015-08-02,0.0730972222222222
2015-08-03,0.0725694444444444
2015-08-04,0.0727430555555555
2015-08-05,0.0726597222222222
2015-08-06,0.0731041666666667
2015-08-07,0.0738888888888889
2015-08-08,0.0735416666666667
2015-08-09,0.0737083333333333
2015-08-10,0.0736527777777778
2015-08-11,0.0737638888888889
2015-08-12,0.0746319444444444
2015-08-13,0.0722777777777778
2015-08-14,0.0738125
2015-08-15,0.0720138888888889
2015-08-16,0.072
2015-08-17,0.0710902777777778
2015-08-18,0.0699861111111111
2015-08-19,0.0707986111111111
2015-08-20,0.0711597222222222
2015-08-21,0.0709375
2015-08-22,0.0712916666666667
2015-08-23,0.0715
2015-08-24,0.0715555555555556
2015-08-25,0.0717708333333333
2015-08-26,0.0713958333333333
2015-08-27,0.0696458333333333
2015-08-28,0.0703263888888889
2015-08-29,0.0695347222222222
2015-08-30,0.0695694444444444
2015-08-31,0.0694375
2015-09-01,0.0699097222222222
2015-09-02,0.0702013888888889
2015-09-03,0.0706597222222222
2015-09-04,0.0709583333333333
2015-09-05,0.0715833333333333
2015-09-06,0.0742847222222222
2015-09-07,0.071375
2015-09-08,0.0698680555555556
2015-09-09,0.0678194444444444
2015-09-10,0.0683888888888889
2015-09-11,0.0687152777777778
2015-09-12,0.0691527777777778
2015-09-13,0.0696041666666667
2015-09-14,0.0693469387755102
2015-09-15,0.0694513888888889
2015-09-16,0.0694375
2015-09-17,0.0707708333333333
2015-09-18,0.0685625
2015-09-19,0.0677916666666667
2015-09-20,0.0682638888888889
2015-09-21,0.0686111111111111
2015-09-22,0.0691388888888889
2015-09-23,0.0692361111111111
2015-09-24,0.0697638888888889
2015-09-25,0.0706041666666667
2015-09-26,0.0677152777777778
2015-09-27,0.0681111111111111
2015-09-28,0.0679375
2015-09-29,0.0687152777777778
2015-09-30,0.0685902777777778
2015-10-01,0.0702361111111111
2015-10-02,0.0697152777777778
2015-10-03,0.0683402777777778
2015-10-04,0.0685972222222222
2015-10-05,0.0683611111111111
2015-10-06,0.0685277777777778
2015-10-07,0.0685555555555556
2015-10-08,0.0689236111111111
2015-10-09,0.0692708333333333
2015-10-10,0.0697152777777778
2015-10-11,0.0697708333333333
2015-10-12,0.0681111111111111
2015-10-13,0.0687986111111111
2015-10-14,0.0686944444444444
2015-10-15,0.0688194444444444
2015-10-16,0.0692916666666667
2015-10-17,0.0679513888888889
2015-10-18,0.0678055555555556
2015-10-19,0.0682916666666667
2015-10-20,0.0685138888888889
2015-10-21,0.0686041666666667
2015-10-22,0.0688263888888889
2015-10-23,0.0689236111111111
2015-10-24,0.0692291666666667
2015-10-25,0.0690694444444444
2015-10-26,0.0688541666666667
2015-10-27,0.0692986111111111
2015-10-28,0.0694930555555556
2015-10-29,0.0700699300699301
2015-10-30,0.0695625
2015-10-31,0.0692152777777778
2015-11-01,0.0692708333333333
2015-11-02,0.0729236111111111
2015-11-03,0.0697361111111111
2015-11-04,0.0666666666666667
2015-11-05,0.0670625
2015-11-06,0.0672152777777778
2015-11-07,0.0673611111111111
2015-11-08,0.0697916666666667
2015-11-09,0.0667430555555556
2015-11-10,0.0691666666666667
2015-11-11,0.0663125
2015-11-12,0.0665416666666667
2015-11-13,0.067048951048951
2015-11-14,0.0674166666666667
2015-11-15,0.0665972222222222
2015-11-16,0.0659930555555556
2015-11-17,0.0668819444444445
2015-11-18,0.0712291666666667
2015-11-19,0.0680625
2015-11-20,0.0670347222222222
2015-11-21,0.0668263888888889
2015-11-22,0.0671875
2015-11-23,0.0684236111111111
2015-11-24,0.0669652777777778
2015-11-25,0.0685902777777778
2015-11-26,0.0713263888888889
2015-11-27,0.0666666666666667
2015-11-28,0.0668541666666667
2015-11-29,0.0671805555555556
2015-11-30,0.0673194444444444
2015-12-01,0.06725
2015-12-02,0.0676527777777778
2015-12-03,0.0682638888888889
2015-12-04,0.0675486111111111
2015-12-05,0.0672222222222222
2015-12-06,0.0670486111111111
2015-12-07,0.0670625
2015-12-08,0.0671875
2015-12-09,0.0672361111111111
2015-12-10,0.0676666666666667
2015-12-11,0.0676041666666667
2015-12-12,0.0659930555555556
2015-12-13,0.0667638888888889
2015-12-14,0.066625
2015-12-15,0.0666041666666667
2015-12-16,0.0671041666666667
2015-12-17,0.0675763888888889
2015-12-18,0.0675763888888889
2015-12-19,0.0670555555555556
2015-12-20,0.0668472222222222
2015-12-21,0.0671597222222222
2015-12-22,0.0669930555555556
2015-12-23,0.0682361111111111
2015-12-24,0.0672430555555556
2015-12-25,0.0667986111111111
2015-12-26,0.0671736111111111
2015-12-27,0.0670416666666667
2015-12-28,0.0665972222222222
2015-12-29,0.0666527777777778
2015-12-30,0.0665
2015-12-31,0.0665902777777778
2016-01-01,0.0669513888888889
2016-01-02,0.067375
2016-01-03,0.0678541666666667
2016-01-04,0.0673333333333333
2016-01-05,0.0670694444444444
2016-01-06,0.0672222222222222
2016-01-07,0.0674791666666667
2016-01-08,0.0674652777777778
2016-01-09,0.0674722222222222
2016-01-10,0.0674305555555556
2016-01-11,0.0673333333333333
2016-01-12,0.0673888888888889
2016-01-13,0.0675069444444445
2016-01-14,0.0672916666666667
2016-01-15,0.0673472222222222
2016-01-16,0.0675972222222222
2016-01-17,0.0676388888888889
2016-01-18,0.0760902777777778
2016-01-19,0.0662708333333333
2016-01-20,0.0658680555555556
2016-01-21,0.0655694444444444
2016-01-22,0.0659375
2016-01-23,0.0672291666666667
2016-01-24,0.0660902777777778
2016-01-25,0.0655
2016-01-26,0.0656527777777778
2016-01-27,0.0657916666666667
2016-01-28,0.0654027777777778
2016-01-29,0.07025
2016-01-30,0.0644513888888889
2016-01-31,0.0650467289719626
2016-02-01,0.0652986111111111
2016-02-02,0.0656458333333333
2016-02-03,0.0654305555555556
2016-02-04,0.0654166666666667
2016-02-05,0.0657222222222222
2016-02-06,0.0663263888888889
2016-02-07,0.0661875
2016-02-08,0.0659305555555556
2016-02-09,0.0663541666666667
2016-02-10,0.0662361111111111
2016-02-11,0.0660486111111111
2016-02-12,0.0659861111111111
2016-02-13,0.0661805555555556
2016-02-14,0.0665555555555556
2016-02-15,0.0694375
2016-02-16,0.0658055555555556
2016-02-17,0.066375
2016-02-18,0.0658888888888889
2016-02-19,0.066125
2016-02-20,0.0680763888888889
2016-02-21,0.0651527777777778
2016-02-22,0.0657361111111111
2016-02-23,0.0652638888888889
2016-02-24,0.0655625
2016-02-25,0.0654513888888889
2016-02-26,0.0657430555555556
2016-02-27,0.0658055555555556
2016-02-28,0.0660208333333333
2016-02-29,0.0665138888888889
2016-03-01,0.0656041666666667
2016-03-02,0.0661111111111111
2016-03-03,0.0663125
2016-03-04,0.0663541666666667
2016-03-05,0.0661458333333333
2016-03-06,0.0660902777777778
2016-03-07,0.0675555555555556
2016-03-08,0.0649166666666667
2016-03-09,0.0708194444444444
2016-03-10,0.0649305555555556
2016-03-11,0.0652013888888889
2016-03-12,0.0652430555555556
2016-03-13,0.0654861111111111
2016-03-14,0.0703263888888889
2016-03-15,0.0649097222222222
2016-03-16,0.0648819444444445
2016-03-17,0.0653958333333333
2016-03-18,0.0653958333333333
2016-03-19,0.0662152777777778
2016-03-20,0.0655
2016-03-21,0.0653680555555556
2016-03-22,0.0655833333333333
2016-03-23,0.0657708333333333
2016-03-24,0.0666442307692308
2016-03-25,0.0672291666666667
2016-03-26,0.0673402777777778
2016-03-27,0.0674513888888889
2016-03-28,0.0674444444444444
2016-03-29,0.0677847222222222
2016-03-30,0.0681319444444445
2016-03-31,0.0681736111111111
2016-04-01,0.0684236111111111
2016-04-02,0.0678472222222222
2016-04-03,0.0680486111111111
2016-04-04,0.0680416666666667
2016-04-05,0.0668402777777778
2016-04-06,0.0676319444444445
2016-04-07,0.0702708333333333
2016-04-08,0.0661875
2016-04-09,0.0668611111111111
2016-04-10,0.0672083333333333
2016-04-11,0.0671805555555556
2016-04-12,0.0671041666666667
2016-04-13,0.067875
2016-04-14,0.0691458333333333
2016-04-15,0.0665625
2016-04-16,0.0667777777777778
2016-04-17,0.0668958333333333
2016-04-18,0.0678194444444444
2016-04-19,0.0688333333333333
2016-04-20,0.0659930555555556
2016-04-21,0.0689791666666667
2016-04-22,0.0663263888888889
2016-04-23,0.0660833333333333
2016-04-24,0.0675208333333333
2016-04-25,0.0666458333333333
2016-04-26,0.0668888888888889
2016-04-27,0.0668402777777778
2016-04-28,0.0699375
2016-04-29,0.0661527777777778
2016-04-30,0.0661805555555556
2016-05-01,0.06675
2016-05-02,0.0664375
2016-05-03,0.0671041666666667
2016-05-04,0.0677986111111111
2016-05-05,0.0671180555555556
2016-05-06,0.0673611111111111
2016-05-07,0.0670277777777778
2016-05-08,0.0677638888888889
2016-05-09,0.0689861111111111
2016-05-10,0.0697013888888889
2016-05-11,0.0668472222222222
2016-05-12,0.0656111111111111
2016-05-13,0.0659791666666667
2016-05-14,0.0665138888888889
2016-05-15,0.0665416666666667
2016-05-16,0.0669861111111111
2016-05-17,0.069125
2016-05-18,0.0654930555555556
2016-05-19,0.0661805555555556
2016-05-20,0.0659375
2016-05-21,0.0666458333333333
2016-05-22,0.0666319444444445
2016-05-23,0.0672916666666667
2016-05-24,0.0679027777777778
2016-05-25,0.0675
2016-05-26,0.0676527777777778
2016-05-27,0.0679722222222222
2016-05-28,0.0658333333333333
2016-05-29,0.0669722222222222
2016-05-30,0.0682152777777778
2016-05-31,0.06625
2016-06-01,0.0667013888888889
2016-06-02,0.0670763888888889
2016-06-03,0.0670833333333333
2016-06-04,0.0678958333333333
2016-06-05,0.0680208333333333
2016-06-06,0.0679166666666667
2016-06-07,0.0679930555555556
2016-06-08,0.0684583333333333
2016-06-09,0.0679166666666667
2016-06-10,0.0675833333333333
2016-06-11,0.0682638888888889
2016-06-12,0.0683958333333333
2016-06-13,0.0698125
2016-06-14,0.0653194444444444
2016-06-15,0.0660972222222222
2016-06-16,0.0658819444444445
2016-06-17,0.0660625
2016-06-18,0.0666805555555556
2016-06-19,0.0673263888888889
2016-06-20,0.0675138888888889
2016-06-21,0.0674513888888889
2016-06-22,0.0666736111111111
2016-06-23,0.068875
2016-06-24,0.0664930555555556
2016-06-25,0.0674236111111111
2016-06-26,0.0667708333333333
2016-06-27,0.066125
2016-06-28,0.0689166666666667
2016-06-29,0.0647361111111111
2016-06-30,0.0651111111111111
2016-07-01,0.0658472222222222
2016-07-02,0.0664444444444444
2016-07-03,0.0669583333333333
2016-07-04,0.0675
2016-07-05,0.0650902777777778
2016-07-06,0.0657777777777778
2016-07-07,0.0665138888888889
2016-07-08,0.0664930555555556
2016-07-09,0.0658194444444444
2016-07-10,0.0657361111111111
2016-07-11,0.0667222222222222
2016-07-12,0.0670138888888889
2016-07-13,0.0674097222222222
2016-07-14,0.0739583333333333
2016-07-15,0.0648472222222222
2016-07-16,0.0650277777777778
2016-07-17,0.0659166666666667
2016-07-18,0.0667222222222222
2016-07-19,0.0669236111111111
2016-07-20,0.0675347222222222
2016-07-21,0.0656319444444445
2016-07-22,0.0652708333333333
2016-07-23,0.0659097222222222
2016-07-24,0.0663541666666667
2016-07-25,0.0667083333333333
2016-07-26,0.0671944444444444
2016-07-27,0.0670277777777778
2016-07-28,0.0669791666666667
2016-07-29,0.0672361111111111
2016-07-30,0.0675625
2016-07-31,0.0677986111111111
2016-08-01,0.0664652777777778
2016-08-02,0.0671944444444444
2016-08-03,0.0676319444444445
2016-08-04,0.0679861111111111
2016-08-05,0.0683541666666667
2016-08-06,0.0685763888888889
2016-08-07,0.0686527777777778
2016-08-08,0.069
2016-08-09,0.0698333333333333
2016-08-10,0.0701111111111111
2016-08-11,0.0701527777777778
2016-08-12,0.0700138888888889
2016-08-13,0.0699652777777778
2016-08-14,0.0698402777777778
2016-08-15,0.0700902777777778
2016-08-16,0.0696180555555556
2016-08-17,0.0659166666666667
2016-08-18,0.0699236111111111
2016-08-19,0.0646388888888889
2016-08-20,0.0643680555555556
2016-08-21,0.0652083333333333
2016-08-22,0.0662430555555556
2016-08-23,0.068625
2016-08-24,0.0644444444444444
2016-08-25,0.0647291666666667
2016-08-26,0.0653680555555556
2016-08-27,0.0659097222222222
2016-08-28,0.0657708333333333
2016-08-29,0.06475
2016-08-30,0.065875
2016-08-31,0.0651944444444444
2016-09-01,0.0655625
2016-09-02,0.065875
2016-09-03,0.0658958333333333
2016-09-04,0.0653194444444444
2016-09-05,0.0649375
2016-09-06,0.0647569444444445
2016-09-07,0.0663055555555556
2016-09-08,0.0647708333333333
2016-09-09,0.0649375
2016-09-10,0.0650208333333333
2016-09-11,0.0650972222222222
2016-09-12,0.0652777777777778
2016-09-13,0.0657986111111111
2016-09-14,0.0642291666666667
2016-09-15,0.0648541666666667
2016-09-16,0.0646319444444445
2016-09-17,0.0650902777777778
2016-09-18,0.065375
2016-09-19,0.0662152777777778
2016-09-20,0.0694166666666667
2016-09-21,0.0634027777777778
2016-09-22,0.0657638888888889
2016-09-23,0.0636666666666667
2016-09-24,0.0637986111111111
2016-09-25,0.0636111111111111
2016-09-26,0.0643680555555556
2016-09-27,0.0645972222222222
2016-09-28,0.0648680555555556
2016-09-29,0.0653819444444445
2016-09-30,0.0639722222222222
2016-10-01,0.065625
2016-10-02,0.0639652777777778
2016-10-03,0.0636805555555556
2016-10-04,0.0639305555555556
2016-10-05,0.0645416666666667
2016-10-06,0.0645694444444444
2016-10-07,0.0646458333333333
2016-10-08,0.0657152777777778
2016-10-09,0.0638055555555556
2016-10-10,0.063625
2016-10-11,0.0636527777777778
2016-10-12,0.0642074074074074
2016-10-13,0.0639791666666667
2016-10-14,0.0639027777777778
2016-10-15,0.0641180555555556
2016-10-16,0.0643055555555556
2016-10-17,0.0656597222222222
2016-10-18,0.0632708333333333
2016-10-19,0.0638125
2016-10-20,0.0639652777777778
2016-10-21,0.06375
2016-10-22,0.0641319444444444
2016-10-23,0.0641458333333333
2016-10-24,0.0637986111111111
2016-10-25,0.0648194444444444
2016-10-26,0.0642638888888889
2016-10-27,0.0645069444444445
2016-10-28,0.0737083333333333
2016-10-29,0.0635416666666667
2016-10-30,0.0630347222222222
2016-10-31,0.0635208333333333
2016-11-01,0.0652083333333333
2016-11-02,0.0635486111111111
2016-11-03,0.0633472222222222
2016-11-04,0.0637291666666667
2016-11-05,0.0641736111111111
2016-11-06,0.0637013888888889
2016-11-07,0.0630208333333333
2016-11-08,0.0646319444444445
2016-11-09,0.0660196078431373
2016-11-10,0.0644583333333333
2016-11-11,0.0670902777777778
2016-11-12,0.0635833333333333
2016-11-13,0.0642083333333333
2016-11-14,0.0654791666666667
2016-11-15,0.0644583333333333
2016-11-16,0.064125
2016-11-17,0.0644583333333333
2016-11-18,0.0643680555555556
2016-11-19,0.0672638888888889
2016-11-20,0.0639722222222222
2016-11-21,0.0645902777777778
2016-11-22,0.0639583333333333
2016-11-23,0.0641805555555556
2016-11-24,0.0689791666666667
2016-11-25,0.0633472222222222
2016-11-26,0.0638333333333333
2016-11-27,0.0675486111111111
2016-11-28,0.0653194444444444
2016-11-29,0.0639861111111111
2016-11-30,0.0638680555555556
2016-12-01,0.0663263888888889
2016-12-02,0.063375
2016-12-03,0.0636527777777778
2016-12-04,0.0641041666666667
2016-12-05,0.0646388888888889
2016-12-06,0.063875
2016-12-07,0.0639513888888889
2016-12-08,0.0638958333333333
2016-12-09,0.0641319444444444
2016-12-10,0.0642569444444444
2016-12-11,0.0641458333333333
2016-12-12,0.0639166666666667
2016-12-13,0.0655625
2016-12-14,0.0677013888888889
2016-12-15,0.0630902777777778
2016-12-16,0.0635625
2016-12-17,0.0633888888888889
2016-12-18,0.0639027777777778
2016-12-19,0.0638333333333333
2016-12-20,0.0639930555555556
2016-12-21,0.0638611111111111
2016-12-22,0.0640555555555556
2016-12-23,0.0640486111111111
2016-12-24,0.0630069444444444
2016-12-25,0.0634027777777778
2016-12-26,0.0639583333333333
2016-12-27,0.0708541666666667
2016-12-28,0.0636458333333333
2016-12-29,0.0637361111111111
2016-12-30,0.0638819444444444
2016-12-31,0.0635694444444444
2017-01-01,0.0637430555555556
2017-01-02,0.0640763888888889
2017-01-03,0.0642847222222222
2017-01-04,0.0641666666666667
2017-01-05,0.0640486111111111
2017-01-06,0.0635347222222222
2017-01-07,0.0637291666666667
2017-01-08,0.0665625
2017-01-09,0.0652569444444445
2017-01-10,0.0631527777777778
2017-01-11,0.0633194444444444
2017-01-12,0.0632013888888889
2017-01-13,0.0634444444444444
2017-01-14,0.0637569444444444
2017-01-15,0.0632569444444444
2017-01-16,0.0628125
2017-01-17,0.0624444444444444
2017-01-18,0.0625555555555556
2017-01-19,0.0631527777777778
2017-01-20,0.0641736111111111
2017-01-21,0.062875
2017-01-22,0.0634
2017-01-23,0.0636388888888889
2017-01-24,0.0629166666666667
2017-01-25,0.0628958333333333
2017-01-26,0.0628541666666667
2017-01-27,0.0630625
2017-01-28,0.0638472222222222
2017-01-29,0.0634583333333333
2017-01-30,0.0638611111111111
2017-01-31,0.0632569444444444
2017-02-01,0.0635347222222222
2017-02-02,0.0635555555555556
2017-02-03,0.0633819444444444
2017-02-04,0.0635
2017-02-05,0.0651319444444445
2017-02-06,0.063875
2017-02-07,0.0636180555555556
2017-02-08,0.0632638888888889
2017-02-09,0.0641944444444444
2017-02-10,0.0614930555555556
2017-02-11,0.0623819444444444
2017-02-12,0.0625763888888889
2017-02-13,0.0625069444444444
2017-02-14,0.0625416666666667
2017-02-15,0.0626527777777778
2017-02-16,0.0626666666666667
2017-02-17,0.0635763888888889
2017-02-18,0.063625
2017-02-19,0.064
2017-02-20,0.0659236111111111
2017-02-21,0.0627013888888889
2017-02-22,0.0624652777777778
2017-02-23,0.0650902777777778
2017-02-24,0.0626597222222222
2017-02-25,0.0626736111111111
2017-02-26,0.0630416666666667
2017-02-27,0.0628611111111111
2017-02-28,0.0627777777777778
2017-03-01,0.063
2017-03-02,0.0650555555555556
2017-03-03,0.0625208333333333
2017-03-04,0.0626944444444444
2017-03-05,0.0628958333333333
2017-03-06,0.0633263888888889
2017-03-07,0.0637708333333333
2017-03-08,0.0632986111111111
2017-03-09,0.0636223776223776
2017-03-10,0.0635944055944056
2017-03-11,0.06325
2017-03-12,0.0631597222222222
2017-03-13,0.0631875
2017-03-14,0.0635555555555556
2017-03-15,0.0635416666666667
2017-03-16,0.0622708333333333
2017-03-17,0.0625625
2017-03-18,0.0629861111111111
2017-03-19,0.0632847222222222
2017-03-20,0.0631666666666667
2017-03-21,0.0663958333333333
2017-03-22,0.0619722222222222
2017-03-23,0.0626509433962264
2017-03-24,0.0629375
2017-03-25,0.0629444444444444
2017-03-26,0.0635972222222222
2017-03-27,0.0652777777777778
